transaction_id,account_id,merchant_id,transaction_ts,amount,direction
t0000436,a000334,m081,2024-12-07 10:32:58,180.85,debit
t0000437,a001289,m033,2024-10-07 04:06:33,98.09,debit
t0000438,a000342,m070,2024-11-05 20:45:22,62.29,debit
t0000439,a001141,m026,2024-09-17 20:50:38,41.89,debit
t0000440,a001251,m047,2024-10-06 11:20:14,285.99,credit
t0000441,a000615,m008,2024-07-19 22:22:56,30.3,debit
t0000442,a001424,m051,2024-07-22 15:34:22,66.54,debit
t0000443,a001462,m058,2024-08-31 09:18:56,9.16,credit
t0000444,a000356,m075,2024-10-01 22:54:24,18.08,debit
t0000445,a000506,m010,2024-07-07 19:18:10,66.01,debit
t0000446,a001223,m001,2024-11-14 09:53:26,15.25,debit
t0000447,a000285,m083,2024-08-28 09:36:40,2.97,debit
t0000448,a001334,m040,2024-12-16 00:13:53,91.97,debit
t0000449,a001335,m004,2024-10-16 22:13:00,34.24,debit
t0000450,a000716,m021,2024-07-09 20:15:27,70.74,debit
t0000451,a001260,m076,2024-10-25 02:03:35,7.36,credit
t0000452,a000649,m066,2024-11-05 00:09:26,1.69,credit
t0000453,a000098,m079,2024-07-08 10:47:34,18.7,debit
t0000454,a000910,m080,2024-10-19 07:27:20,14.19,credit
t0000455,a001398,m041,2024-12-07 21:56:28,66.29,credit
t0000456,a000303,m097,2024-12-26 22:50:05,17.91,debit
t0000457,a000072,m075,2024-08-13 14:10:36,193.11,credit
t0000458,a001093,m055,2024-07-13 03:02:20,6.23,debit
t0000459,a000639,m088,2024-12-16 05:55:01,15.06,credit
t0000460,a000102,m087,2024-10-17 21:23:30,69.08,debit
t0000461,a000071,m064,2024-08-29 12:51:00,8.01,debit
t0000462,a000568,m058,2024-10-20 04:44:54,23.46,credit
t0000463,a000908,m051,2024-10-29 14:33:47,161.21,debit
t0000464,a000534,m001,2024-10-04 21:56:23,17.7,debit
t0000465,a001436,m039,2024-07-13 03:42:38,117.68,debit
t0000466,a000795,m014,2024-09-12 22:09:30,90.69,debit
t0000467,a000983,m062,2024-10-22 20:34:22,13.45,debit
t0000468,a001284,m032,2024-08-18 14:52:44,141.85,debit
t0000469,a000999,m084,2024-11-25 15:28:37,48.76,debit
t0000470,a000592,m047,2024-07-20 00:25:06,43.6,debit
t0000471,a001313,m013,2024-10-24 17:29:02,28.78,debit
t0000472,a000918,m035,2024-09-25 07:21:43,5.82,debit
t0000473,a000082,m043,2024-09-19 05:36:52,42.28,credit
t0000474,a000134,m042,2024-12-02 16:34:38,41.13,debit
t0000475,a000890,m064,2024-12-17 05:22:41,64.56,debit
t0000476,a001396,m060,2024-09-04 16:36:16,42.61,debit
t0000477,a000049,m056,2024-11-08 01:00:35,61.79,debit
t0000478,a000882,m085,2024-11-08 01:43:47,5.4,debit
t0000479,a000190,m039,2024-11-21 05:06:10,83.81,debit
t0000480,a000689,m088,2024-10-25 17:01:00,31.92,debit
t0000481,a000390,m024,2024-07-14 13:05:29,15.75,debit
t0000482,a000104,m025,2024-09-16 07:16:24,5.26,debit
t0000483,a001165,m015,2024-11-20 02:31:41,4.02,debit
t0000484,a000559,m067,2024-08-28 06:42:27,40.9,debit
t0000485,a000139,m087,2024-07-24 21:17:54,38.5,debit
t0000486,a000791,m055,2024-09-24 05:50:49,19.48,debit
t0000487,a001293,m088,2024-09-10 23:42:02,120.25,debit
t0000488,a001228,m002,2024-12-12 03:50:18,14.67,debit
t0000489,a000411,m064,2024-11-28 06:51:05,36.28,debit
t0000490,a001435,m009,2024-09-08 19:46:39,17.62,debit
t0000491,a000227,m092,2024-11-27 06:30:39,87.68,debit
t0000492,a000391,m043,2024-09-29 02:48:05,13.12,debit
t0000493,a000039,m100,2024-08-31 06:35:38,37.66,debit
t0000494,a000592,m012,2024-10-11 06:54:32,39.33,debit
t0000495,a001188,m089,2024-07-18 22:45:56,28.56,debit
t0000496,a001207,m047,2024-11-25 02:31:38,14.39,credit
t0000497,a001273,m093,2024-12-25 07:22:08,88.64,credit
t0000498,a000784,m002,2024-07-18 18:28:44,71.02,debit
t0000499,a000868,m037,2024-12-20 20:19:30,54.13,debit
t0000500,a000868,m023,2024-09-06 19:22:25,59.34,credit
t0000501,a000021,m080,2024-07-26 10:41:50,13.65,debit
t0000502,a000794,m067,2024-10-10 19:51:38,31.05,debit
t0000503,a000255,m090,2024-10-18 21:54:52,20.36,debit
t0000504,a000186,m073,2024-07-22 21:06:19,549.66,debit
t0000505,a001447,m011,2024-09-05 14:59:01,7.96,credit
t0000506,a001260,m083,2024-07-07 04:29:56,39.33,credit
t0000507,a000174,m068,2024-10-01 04:59:31,5.51,debit
t0000508,a000512,m042,2024-08-05 01:29:37,8.9,debit
t0000509,a000618,m029,2024-11-25 02:07:08,89.1,credit
t0000510,a000626,m077,2024-11-25 04:27:23,32.03,debit
t0000511,a001040,m081,2024-10-08 23:32:04,35.46,debit
t0000512,a000336,m032,2024-10-07 07:54:23,30.25,debit
t0000513,a001280,m004,2024-09-04 00:14:21,6.01,debit
t0000514,a000852,m084,2024-07-09 20:30:31,129.35,debit
t0000515,a000553,m047,2024-12-23 23:00:43,26.16,credit
t0000516,a000731,m056,2024-11-12 12:39:22,36.72,debit
t0000517,a000891,m070,2024-07-12 14:08:39,143.41,debit
t0000518,a001292,m035,2024-10-29 00:10:52,71.58,credit
t0000519,a000076,m009,2024-10-11 12:08:34,25.52,debit
t0000520,a000760,m050,2024-12-03 13:11:30,59.9,debit
t0000521,a000978,m015,2024-10-01 22:32:56,69.97,credit
t0000522,a000784,m061,2024-07-25 21:36:40,119.24,debit
t0000523,a001047,m090,2024-07-08 11:19:19,33.88,debit
t0000524,a000764,m073,2024-11-21 20:53:03,30.04,credit
t0000525,a001173,m003,2024-12-24 08:09:59,53.08,debit
t0000526,a000890,m063,2024-09-27 18:21:07,56.37,debit
t0000527,a000231,m035,2024-07-20 12:12:27,136.71,credit
t0000528,a000355,m047,2024-11-19 09:12:09,27.15,debit
t0000529,a000060,m094,2024-12-10 18:46:38,223.8,debit
t0000530,a000932,m018,2024-12-25 12:22:22,143.27,debit
t0000531,a000458,m076,2024-12-11 07:50:29,13.14,debit
t0000532,a000987,m091,2024-10-05 07:26:46,90.59,debit
t0000533,a000181,m031,2024-11-22 21:36:14,21.93,debit
t0000534,a000437,m007,2024-08-22 12:55:24,35.69,debit
t0000535,a000225,m009,2024-11-18 02:16:58,228.39,debit
t0000536,a001091,m063,2024-09-18 12:23:28,44.8,debit
t0000537,a001162,m042,2024-12-20 13:27:54,67.32,debit
t0000538,a001060,m062,2024-08-24 23:08:01,164.48,debit
t0000539,a001302,m005,2024-12-27 13:43:00,99.79,debit
t0000540,a000350,m038,2024-10-29 20:26:52,27.48,debit
t0000541,a001243,m025,2024-08-11 03:46:40,48.42,debit
t0000542,a001004,m003,2024-11-10 22:44:22,29.02,credit
t0000543,a000850,m074,2024-12-18 22:14:53,112.51,debit
t0000544,a000388,m002,2024-10-25 01:18:00,34.35,debit
t0000545,a000558,m084,2024-09-19 18:32:04,8.42,debit
t0000546,a001315,m047,2024-10-30 04:54:26,32.64,credit
t0000547,a000707,m017,2024-11-09 08:37:27,40.29,credit
t0000548,a000753,m073,2024-10-14 20:07:13,18.18,debit
t0000549,a000016,m050,2024-12-03 06:40:56,97.65,debit
t0000550,a001202,m055,2024-08-04 21:13:47,25.22,debit
t0000551,a001206,m030,2024-09-08 21:13:08,26.95,credit
t0000552,a001084,m094,2024-07-31 03:30:01,39.48,debit
t0000553,a001463,m041,2024-12-17 04:37:43,19.58,debit
t0000554,a000485,m077,2024-11-17 14:47:03,62.65,debit
t0000555,a001297,m087,2024-09-09 16:12:32,81.58,debit
t0000556,a000367,m026,2024-07-30 11:34:42,12.45,debit
t0000557,a000875,m012,2024-10-04 01:05:09,34.02,debit
t0000558,a001275,m042,2024-12-12 00:13:40,126.56,credit
t0000559,a001313,m098,2024-10-03 14:31:18,36.95,credit
t0000560,a000504,m051,2024-10-11 13:46:39,23.37,debit
t0000561,a000348,m087,2024-08-07 03:19:04,3.92,debit
t0000562,a000166,m002,2024-12-08 05:46:24,11.19,debit
t0000563,a000040,m069,2024-09-14 22:08:10,21.34,debit
t0000564,a001154,m061,2024-07-28 07:04:09,26.97,credit
t0000565,a001094,m057,2024-12-13 08:28:14,37.07,credit
t0000566,a000882,m009,2024-11-25 09:08:00,7.36,debit
t0000567,a000547,m060,2024-09-13 01:59:19,11.78,debit
t0000568,a000685,m052,2024-12-10 18:41:42,38.34,debit
t0000569,a000672,m099,2024-09-18 23:20:02,28.87,credit
t0000570,a000450,m001,2024-07-06 15:42:40,29.71,debit
t0000571,a000289,m061,2024-11-03 03:48:45,67.98,debit
t0000572,a000699,m055,2024-07-17 02:26:54,11.08,credit
t0000573,a000303,m066,2024-11-16 21:03:33,294.15,debit
t0000574,a000113,m083,2024-10-06 21:46:25,46.03,debit
t0000575,a000519,m060,2024-07-13 07:59:33,44.17,debit
t0000576,a000390,m003,2024-07-10 09:27:59,74.81,debit
t0000577,a001174,m021,2024-08-03 21:09:21,10.14,debit
t0000578,a000779,m007,2024-10-26 18:22:30,13.26,debit
t0000579,a000919,m014,2024-10-18 16:38:42,55.62,debit
t0000580,a000703,m054,2024-09-27 10:28:32,5.03,debit
t0000581,a000919,m086,2024-07-14 23:32:08,10.03,debit
t0000582,a000157,m019,2024-09-28 00:09:35,10.37,debit
t0000583,a000818,m019,2024-10-04 07:30:49,54.21,credit
t0000584,a000180,m012,2024-09-06 10:01:25,9.59,debit
t0000585,a001107,m012,2024-08-15 06:37:07,51.81,debit
t0000586,a001321,m032,2024-10-07 11:48:43,133.64,debit
t0000587,a001414,m017,2024-10-11 06:29:42,288.03,credit
t0000588,a000830,m079,2024-12-11 20:38:10,41.83,debit
t0000589,a001005,m086,2024-11-25 19:06:02,124.36,debit
t0000590,a001145,m085,2024-12-03 22:23:34,85.84,debit
t0000591,a000440,m020,2024-12-28 00:20:37,33.19,debit
t0000592,a000569,m021,2024-10-12 02:59:55,193.86,debit
t0000593,a000912,m073,2024-10-23 04:58:06,15545.08,debit
t0000594,a001097,m041,2024-08-23 04:00:59,70.51,debit
t0000595,a001150,m022,2024-11-26 18:17:52,31.26,credit
t0000596,a000648,m060,2024-09-04 12:44:45,4.61,debit
t0000597,a000994,m043,2024-12-21 12:24:05,38.52,credit
t0000598,a001146,m090,2024-09-07 11:39:48,31.55,debit
t0000599,a000545,m053,2024-09-23 18:49:30,43.21,debit
t0000600,a000538,m084,2024-12-05 05:30:53,17.51,debit
t0000601,a000976,m035,2024-08-14 03:45:40,86.19,debit
t0000602,a000630,m064,2024-07-17 06:55:01,276.25,debit
t0000603,a000135,m041,2024-09-19 11:38:51,3.36,debit
t0000604,a000773,m067,2024-08-01 13:21:10,7.64,debit
t0000605,a000466,m016,2024-12-15 13:38:05,12.17,debit
t0000606,a000119,m036,2024-07-29 18:23:24,12.75,debit
t0000607,a001286,m072,2024-10-15 15:24:51,159.3,credit
t0000608,a000428,m007,2024-07-06 12:08:41,20.38,debit
t0000609,a000765,m035,2024-08-08 15:01:21,18.62,debit
t0000610,a000645,m071,2024-08-11 20:09:24,23.3,debit
t0000611,a000068,m053,2024-07-11 09:07:05,487.56,credit
t0000612,a000800,m013,2024-10-19 09:18:30,58.72,debit
t0000613,a000526,m044,2024-08-03 16:37:34,10.9,credit
t0000614,a000824,m036,2024-07-29 21:24:18,52.83,debit
t0000615,a000077,m026,2024-10-29 18:20:41,43.84,credit
t0000616,a001267,m065,2024-12-14 11:21:48,29.84,debit
t0000617,a000768,m063,2024-12-24 12:30:13,67.68,debit
t0000618,a000473,m033,2024-10-14 03:50:18,18.15,debit
t0000619,a001289,m088,2024-11-20 06:30:49,720.39,debit
t0000620,a001271,m036,2024-08-12 20:11:48,3.64,debit
t0000621,a000120,m076,2024-08-05 21:35:50,24.28,debit
t0000622,a000432,m036,2024-11-18 19:19:12,27.98,credit
t0000623,a000210,m004,2024-11-24 10:31:09,55.33,debit
t0000624,a000484,m073,2024-10-09 02:22:06,13690.84,debit
t0000625,a000251,m042,2024-11-14 04:12:43,4.33,credit
t0000626,a000814,m030,2024-10-10 13:45:18,21.04,debit
t0000627,a001142,m036,2024-09-10 12:39:45,57.38,debit
t0000628,a000119,m007,2024-11-22 19:05:32,41.51,debit
t0000629,a001059,m045,2024-08-28 18:37:28,56.67,debit
t0000630,a001104,m052,2024-07-25 10:51:21,95.57,debit
t0000631,a001056,m040,2024-10-11 20:46:06,75.17,debit
t0000632,a001299,m026,2024-07-25 20:04:18,193.67,debit
t0000633,a000890,m064,2024-10-05 14:55:42,50.28,debit
t0000634,a001272,m057,2024-09-15 23:33:19,12.12,credit
t0000635,a000453,m068,2024-07-08 08:53:10,21.72,credit
t0000636,a000520,m041,2024-07-16 11:59:14,8.07,debit
t0000637,a001336,m085,2024-08-29 03:45:40,31.99,credit
t0000638,a001369,m025,2024-11-28 05:12:17,64.47,debit
t0000639,a000357,m038,2024-11-19 12:01:03,116.51,debit
t0000640,a000924,m066,2024-09-30 10:57:28,18.74,debit
t0000641,a000754,m080,2024-12-29 11:43:11,11.45,debit
t0000642,a001422,m060,2024-12-11 07:57:33,53.69,debit
t0000643,a000224,m080,2024-09-24 09:50:48,41.37,debit
t0000644,a000516,m040,2024-11-13 05:34:29,19.53,debit
t0000645,a001404,m085,2024-09-10 22:29:05,107.41,credit
t0000646,a000073,m014,2024-08-10 22:47:47,68.13,debit
t0000647,a001007,m039,2024-10-04 14:37:43,5.5,debit
t0000648,a000952,m028,2024-10-24 10:49:05,310.93,debit
t0000649,a001326,m031,2024-09-24 19:45:57,232.5,debit
t0000650,a000771,m061,2024-12-21 12:22:10,50.69,credit
t0000651,a000709,m075,2024-09-05 11:10:57,26.21,debit
t0000652,a000633,m039,2024-09-06 09:28:36,13.74,debit
t0000653,a000597,m023,2024-09-22 11:07:09,110.7,debit
t0000654,a000197,m082,2024-07-11 19:47:53,8.59,credit
t0000655,a000142,m082,2024-09-04 07:29:59,42.52,debit
t0000656,a000375,m055,2024-07-15 13:45:33,17.75,credit
t0000657,a000322,m026,2024-08-23 16:09:42,10.07,debit
t0000658,a000770,m006,2024-12-28 14:17:01,18.32,debit
t0000659,a000072,m074,2024-07-30 12:29:54,196.63,debit
t0000660,a000705,m050,2024-11-03 14:03:10,17.73,debit
t0000661,a001254,m016,2024-10-16 09:03:00,64.22,debit
t0000662,a000074,m038,2024-09-13 16:50:31,15.59,debit
t0000663,a000144,m092,2024-08-12 15:06:59,18.18,credit
t0000664,a001422,m057,2024-11-28 03:43:34,17694.43,debit
t0000665,a000437,m087,2024-07-24 07:31:07,11.69,debit
t0000666,a000699,m008,2024-12-07 02:40:13,15.24,debit
t0000667,a000236,m035,2024-09-04 01:57:40,142.52,debit
t0000668,a000181,m042,2024-11-28 14:57:35,33.8,debit
t0000669,a000388,m016,2024-08-30 05:30:18,84.43,debit
t0000670,a000459,m095,2024-11-11 12:11:26,1.98,debit
t0000671,a000117,m087,2024-07-15 14:58:35,52.53,debit
t0000672,a000269,m062,2024-12-18 16:35:36,119.96,debit
t0000673,a000971,m017,2024-09-30 08:54:08,24.24,debit
t0000674,a000260,m042,2024-11-17 00:27:24,15379.27,debit
t0000675,a000945,m035,2024-07-13 01:51:49,26.26,debit
t0000676,a000348,m053,2024-11-21 16:04:01,78.4,debit
t0000677,a001366,m094,2024-08-01 13:30:22,18.22,debit
t0000678,a001352,m041,2024-07-11 12:30:00,12.02,debit
t0000679,a000097,m024,2024-11-17 09:38:54,24.92,debit
t0000680,a000448,m015,2024-08-29 10:48:14,25.23,debit
t0000681,a000385,m037,2024-08-23 13:56:11,6.83,debit
t0000682,a000618,m008,2024-10-24 15:06:08,44.51,debit
t0000683,a000469,m073,2024-07-12 13:16:22,108.06,debit
t0000684,a000997,m080,2024-07-05 15:50:09,129.33,debit
t0000685,a000509,m024,2024-12-08 05:34:09,43.92,debit
t0000686,a000382,m040,2024-09-21 04:19:44,20.99,debit
t0000687,a000827,m017,2024-08-12 08:44:05,154.45,debit
t0000688,a000435,m013,2024-11-06 03:01:06,8.12,debit
t0000689,a001143,m076,2024-09-27 11:02:29,85.64,debit
t0000690,a000303,m050,2024-11-25 11:31:33,64.07,debit
t0000691,a000064,m053,2024-12-03 06:51:09,8.24,debit
t0000692,a001214,m070,2024-07-26 16:38:50,9.4,credit
t0000693,a001073,m044,2024-10-10 08:54:40,283.05,debit
t0000694,a000273,m007,2024-10-24 23:19:03,129.18,debit
t0000695,a000181,m026,2024-11-26 19:29:25,11.39,debit
t0000696,a001462,m092,2024-11-23 21:16:25,391.34,debit
t0000697,a000750,m014,2024-11-20 15:33:40,39.79,debit
t0000698,a001032,m034,2024-11-24 05:27:38,13.39,debit
t0000699,a000812,m040,2024-10-10 15:41:40,165.45,debit
t0000700,a000534,m067,2024-11-18 20:59:51,31.85,debit
t0000701,a001198,m087,2024-07-14 00:23:29,26.53,debit
t0000702,a000208,m066,2024-11-24 19:39:06,25.0,debit
t0000703,a000710,m076,2024-07-08 05:48:57,42.6,debit
t0000704,a001362,m080,2024-11-03 08:50:52,47.36,debit
t0000705,a000553,m064,2024-07-30 15:54:38,40.02,debit
t0000706,a001185,m056,2024-12-31 11:29:26,10.57,debit
t0000707,a000268,m005,2024-11-12 12:00:58,364.35,debit
t0000708,a001025,m081,2024-10-03 07:43:23,31.06,debit
t0000709,a000420,m090,2024-08-21 15:57:58,98.81,debit
t0000710,a000825,m030,2024-08-10 05:49:18,43.48,debit
t0000711,a000930,m038,2024-12-09 07:39:17,103.6,debit
t0000712,a001188,m050,2024-08-16 22:27:26,14.17,debit
t0000713,a000463,m089,2024-09-15 07:56:43,15.21,debit
t0000714,a000849,m002,2024-12-23 05:31:12,80.29,debit
t0000715,a000851,m011,2024-08-09 12:22:33,17.03,debit
t0000716,a000437,m030,2024-12-16 14:57:11,19.59,debit
t0000717,a000208,m094,2024-10-10 23:13:57,46.28,debit
t0000718,a000632,m095,2024-08-18 13:52:14,8.64,debit
t0000719,a000663,m001,2024-11-08 13:42:30,46.21,debit
t0000720,a000639,m026,2024-12-30 13:46:14,34.93,debit
t0000721,a000384,m029,2024-07-11 19:37:45,18.89,credit
t0000722,a000745,m053,2024-10-01 09:54:26,35.82,debit
t0000723,a000668,m018,2024-08-07 20:45:21,13.55,debit
t0000724,a000041,m080,2024-10-25 10:13:08,25.25,debit
t0000725,a001179,m049,2024-12-01 05:57:03,23.94,debit
t0000726,a001437,m067,2024-10-21 15:24:10,71.62,debit
t0000727,a000779,m097,2024-07-18 15:58:55,23.28,debit
t0000728,a001249,m067,2024-11-24 10:39:56,33.54,debit
t0000729,a001003,m063,2024-10-12 18:27:27,10.38,debit
t0000730,a000327,m055,2024-10-13 02:41:24,17.45,debit
t0000731,a001307,m055,2024-12-13 13:49:59,47.87,debit
t0000732,a001372,m050,2024-11-25 20:46:05,125.2,debit
t0000733,a001464,m021,2024-12-27 18:29:26,10.4,debit
t0000734,a001252,m057,2024-12-30 19:53:16,41.89,debit
t0000735,a000669,m069,2024-11-28 12:45:23,39.06,debit
t0000736,a000528,m062,2024-10-26 04:55:24,25.96,debit
t0000737,a000691,m045,2024-08-02 00:01:57,27.05,credit
t0000738,a000931,m075,2024-11-30 01:11:28,113.05,debit
t0000739,a000389,m081,2024-12-19 22:37:15,448.27,debit
t0000740,a000764,m097,2024-07-29 05:27:06,95.45,debit
t0000741,a000725,m092,2024-07-26 02:43:49,69.76,debit
t0000742,a000569,m080,2024-10-09 20:38:08,23.56,debit
t0000743,a000391,m080,2024-12-01 13:34:52,5.38,debit
t0000744,a001424,m031,2024-09-21 07:15:19,92.5,debit
t0000745,a000050,m051,2024-08-31 20:30:55,68.92,debit
t0000746,a001076,m027,2024-09-12 16:33:06,41.49,debit
t0000747,a000892,m059,2024-08-23 10:53:57,10.06,credit
t0000748,a000479,m085,2024-12-21 21:15:27,28.68,debit
t0000749,a001177,m008,2024-09-22 12:17:02,4.48,debit
t0000750,a001069,m083,2024-09-04 02:58:03,63.82,debit
t0000751,a000117,m009,2024-10-07 19:52:35,13.18,debit
t0000752,a001113,m033,2024-11-05 18:16:50,127.0,debit
t0000753,a000723,m020,2024-12-23 11:26:49,38.9,debit
t0000754,a001174,m093,2024-09-28 13:22:32,94.71,debit
t0000755,a000196,m090,2024-12-06 08:55:06,28.19,credit
t0000756,a000003,m027,2024-12-17 07:54:15,116.56,debit
t0000757,a000426,m005,2024-10-10 00:49:28,42.38,credit
t0000758,a000506,m064,2024-09-05 07:12:02,57.47,debit
t0000759,a000297,m015,2024-08-13 21:07:34,131.19,debit
t0000760,a001335,m037,2024-09-13 19:40:19,60.5,debit
t0000761,a000416,m053,2024-08-11 17:28:52,33.73,debit
t0000762,a000221,m003,2024-09-08 22:44:37,180.32,credit
t0000763,a000006,m020,2024-10-06 23:02:29,44.22,credit
t0000764,a000257,m056,2024-12-27 05:59:52,34.22,credit
t0000765,a001292,m096,2024-10-09 08:48:48,3.42,debit
t0000766,a001084,m068,2024-07-14 08:30:43,55.67,debit
t0000767,a000475,m054,2024-09-29 09:03:55,7.38,debit
t0000768,a000516,m001,2024-12-03 22:15:54,27.39,debit
t0000769,a000912,m080,2024-09-05 06:02:56,24.59,debit
t0000770,a000548,m006,2024-07-21 07:08:09,4.97,debit
t0000771,a001012,m037,2024-12-11 19:36:46,338.96,debit
t0000772,a001369,m071,2024-12-26 08:32:31,9.9,debit
t0000773,a001307,m010,2024-12-31 16:23:01,7.38,debit
t0000774,a001378,m076,2024-10-11 16:00:42,47.36,debit
t0000775,a001285,m098,2024-10-22 21:03:41,96.84,credit
t0000776,a000203,m014,2024-09-25 05:04:45,220.29,debit
t0000777,a001305,m063,2024-12-02 05:15:38,44.82,debit
t0000778,a000878,m019,2024-10-15 08:18:21,104.39,credit
t0000779,a000179,m054,2024-11-17 03:29:49,33.8,debit
t0000780,a001100,m088,2024-07-06 05:23:14,112.9,debit
t0000781,a000663,m099,2024-11-23 11:44:28,25.48,debit
t0000782,a001326,m009,2024-11-23 02:10:46,4.41,debit
t0000783,a000707,m078,2024-09-17 02:35:52,39.43,debit
t0000784,a000286,m099,2024-07-09 16:25:10,53.41,debit
t0000785,a000309,m036,2024-10-21 20:01:16,38.51,debit
t0000786,a001089,m078,2024-10-01 10:16:12,21.07,debit
t0000787,a001266,m036,2024-10-28 01:19:05,10.3,credit
t0000788,a000514,m082,2024-10-15 09:45:24,18.7,debit
t0000789,a000029,m009,2024-12-20 09:01:25,76.15,credit
t0000790,a000451,m012,2024-11-24 19:45:56,23.08,debit
t0000791,a000824,m016,2024-09-21 22:10:54,12.16,debit
t0000792,a000995,m024,2024-08-12 09:09:18,23.02,debit
t0000793,a001328,m073,2024-10-15 06:59:00,46.5,debit
t0000794,a000971,m099,2024-07-06 02:30:04,34.99,debit
t0000795,a000721,m064,2024-08-08 20:56:32,14.1,debit
t0000796,a001108,m065,2024-08-30 07:51:34,10.23,debit
t0000797,a000584,m065,2024-09-25 06:36:47,93.38,credit
t0000798,a000949,m004,2024-11-22 04:07:18,36.73,debit
t0000799,a001217,m010,2024-09-07 15:51:20,18.74,credit
t0000800,a001155,m090,2024-09-15 09:09:39,19.92,credit
t0000801,a000199,m030,2024-07-10 16:25:00,29.01,debit
t0000802,a000990,m053,2024-11-06 12:16:44,42.95,debit
t0000803,a000188,m044,2024-12-09 17:32:53,210.3,debit
t0000804,a001072,m077,2024-10-01 02:22:29,209.2,debit
t0000805,a001047,m039,2024-09-05 17:13:09,30.13,debit
t0000806,a001353,m009,2024-09-19 14:10:13,6.42,debit
t0000807,a000285,m072,2024-07-23 09:24:40,20.41,debit
t0000808,a000272,m053,2024-12-16 16:15:15,146.77,credit
t0000809,a000781,m001,2024-12-10 13:09:06,35.91,debit
t0000810,a000930,m092,2024-09-17 14:08:28,11.59,debit
t0000811,a000584,m083,2024-08-19 23:57:22,204.79,debit
t0000812,a000149,m082,2024-11-02 06:18:28,66.55,debit
t0000813,a000344,m004,2024-10-05 11:40:56,3.74,debit
t0000814,a001021,m007,2024-11-08 06:36:46,141.27,debit
t0000815,a000308,m074,2024-07-13 19:53:41,15.71,debit
t0000816,a000478,m097,2024-11-15 00:26:55,19.74,debit
t0000817,a000659,m041,2024-09-26 08:17:09,14.54,debit
t0000818,a000577,m013,2024-10-06 20:42:32,15.4,debit
t0000819,a000839,m014,2024-11-12 23:13:53,52.2,debit
t0000820,a000716,m097,2024-07-13 09:22:34,15.36,debit
t0000821,a000319,m044,2024-08-24 14:56:40,372.99,debit
t0000822,a001261,m036,2024-10-09 19:59:47,158.13,debit
t0000823,a000490,m044,2024-08-09 14:04:55,25.9,debit
t0000824,a000700,m008,2024-08-15 00:09:48,24.09,credit
t0000825,a000576,m053,2024-12-15 22:57:05,52.57,debit
t0000826,a000304,m065,2024-12-22 04:33:19,9.92,debit
t0000827,a000009,m048,2024-08-04 11:45:17,4.25,debit
t0000828,a000790,m081,2024-08-02 06:39:15,48.32,debit
t0000829,a000166,m078,2024-07-07 00:27:42,22.94,debit
t0000830,a000897,m050,2024-10-06 08:32:33,114.62,debit
t0000831,a000454,m024,2024-08-26 05:51:44,15.12,debit
